word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
bankruptcy,0,0,0,0,0,0,0,0,0.00086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discharging,0,0,0,0,0,0,0.00033426184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
president's,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016024289,0,0,0,0,0,0,0,0,0,0,0
sickness,0,0,0,0,0,0.00034332799,0,0,0,0,0,0,0,0,0,0.0010570825,0,0,0,0,0,0,0,0,0
adduced,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
undertook,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016867673,0.00022419011,0,0,0,0,0,0,0,0,0,0
magnificently,0,0,0,0,0,0,0,0,0,0.00025184688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
averted,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002530151,0,0,0,0,0,0,0,0,0,0,0
pool,0,0.00017101325,0.00017079419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulated,0,0,0,0,0,0,0,0,0,0,0.00012879959,0,0,0.00050603019,0,0,0,0,0,0,0,0,0,0,0
frightened,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032099294,0,0,0,0,0,0,0,0
withdrawals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093940817,0,0
hoarding,0,0,0,0,0,0,0.00033426184,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0,0,0,0
reopen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018788163,0,0
solvent,0,0,0,0,0,0,0,0,0,0,0.00019319938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unions,0,0,0,0,0,0,0,0.0005495512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057273769
closings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
weaknesses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093962885,0,0,0,0,0,0,0,0,0
ripe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0,0,0,0,0,0,0,0.00011454754
mismanagement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00058726803,0,0,0,0,0,0,0,0,0
matchless,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022514071,0,0,0,0,0,0
recover,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0.00053498823,0,0,0,0.00019083969,0,0,0,0
shocks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046981442,0,0,0,0,0,0,0,0,0
setbacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00074898352,0.00011520737,0,0,0,0,0,0,0
circulation,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fertilize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
augmented,0,0,0,0,0,0,0,0.00018318373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
liquidity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
accentuate,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016867673,0,0,0,0,0,0,0,0,0,0,0
stifle,0.0002985966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unjustified,0,0,0,0,0,0,0,0,0,0,0.00032199897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
capital--we,0,0.000085506627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beams,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0,0,0,0
corporate,0,0,0.000085397096,0,0,0,0,0,0,0,0.0016099948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offsetting,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terminating,0,0,0,0,0,0,0,0,0,0,0.000064399794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denude,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011454754
demoralize,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0,0,0,0
subscription,0,0,0,0,0,0,0,0,0,0,0,0.00057670127,0,0,0,0,0,0,0,0,0,0,0,0,0
subscriptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
liberate,0,0,0.00025619129,0,0,0,0.00044568245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
home-loan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023490721,0,0,0,0,0,0,0,0,0
deposit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023490721,0,0,0,0,0,0,0,0,0
decentralize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
revive,0,0,0.000085397096,0,0,0,0,0,0.00034668053,0,0,0,0,0,0,0,0,0,0,0,0.000095419847,0,0,0,0
residential,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037576327,0,0
loaning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
warmly,0,0,0,0,0,0,0,0.000091591867,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
instrumentality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
debentures,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0,0,0,0
spots,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016867673,0,0,0,0,0,0,0,0,0.000093940817,0,0
eligibility,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046981442,0,0,0,0,0,0,0,0,0
mortgage-discount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
herein,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0,0,0,0,0,0,0,0
backbone,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interrelated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063938619,0,0,0
benevolent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
well-maintained,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rounded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067257034,0,0,0,0.00015009381,0,0,0,0,0,0
complement,0,0.00025651988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023490721,0,0,0,0,0,0,0,0,0
thawing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
dole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035660159,0,0.00074595055,0,0,0
adjusted-service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
electrical-power,0.000099532199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alabama,0,0,0,0,0,0,0,0,0,0,0.000064399794,0,0,0,0,0,0,0,0,0,0,0,0,0.00032386916,0
exercises,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
coastwise,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rotation,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
criminal-law,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000089150397,0,0,0,0,0
conveyed,0,0,0,0,0,0.00011444266,0,0,0,0.000083948959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cubic,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moved--an,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
possesses,0,0.00017101325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023041475,0,0,0,0,0,0,0
virtue,0,0,0,0,0.00017232466,0,0,0,0,0,0,0,0.00027083145,0,0,0,0,0,0,0,0,0,0,0,0
references,0,0,0,0.00018392496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
applications,0,0,0,0,0,0,0,0,0,0,0,0.00011534025,0,0,0,0,0,0.00092165899,0,0,0,0,0,0,0
correcting,0,0,0,0,0,0,0,0,0,0,0,0,0.00027083145,0,0,0,0,0,0,0,0,0,0,0,0
certificate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
surrenders,0,0,0,0,0.00008616233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surrendering,0,0,0,0,0.00017232466,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
outgrowth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017830079,0,0,0,0,0
match,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010570825,0.00074898352,0,0,0,0,0,0,0,0
mobility,0,0.00042753313,0,0,0,0,0,0,0.0002600104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richness,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016867673,0,0,0,0,0,0,0,0,0,0,0
unafraid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011209506,0,0,0,0,0,0,0,0,0,0
distressful,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0,0,0,0,0,0,0,0
qualities,0,0,0,0,0.00043081165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071320317,0,0,0,0,0
fortitude,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045028143,0,0,0,0,0,0
resourcefulness,0,0.00025651988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0,0,0,0,0,0,0,0
healthier,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0,0,0,0.00047709924,0,0,0,0
atmosphere,0,0,0,0,0,0,0,0.0002747756,0,0,0,0,0,0,0,0,0,0,0,0.00089150397,0,0,0,0,0
herewith,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016867673,0,0,0,0,0,0,0,0,0,0,0
contest,0,0,0,0,0.00068929864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tranquillity,0.000099532199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
supplemental,0,0,0,0.00024523328,0,0,0,0,0,0,0,0,0,0,0,0.00058726803,0,0,0,0,0,0,0,0,0
surgeon,0,0,0,0.00006130832,0,0,0,0,0,0,0,0.00023068051,0,0,0,0,0,0,0,0,0,0,0,0,0
data,0,0,0,0,0.00077546097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trends,0,0,0,0,0,0,0,0,0,0.00016789792,0,0,0,0,0,0,0,0,0.00015009381,0,0,0,0.00084546736,0,0
weight,0,0,0,0,0.00051697398,0,0,0,0,0,0.00038639876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046082949,0,0,0,0,0,0,0
indicators,0,0,0,0,0.00008616233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indices,0,0,0,0,0,0,0,0,0,0,0,0.00011534025,0,0,0,0,0,0,0,0,0,0,0,0,0
variations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000095419847,0,0,0,0
freight-car,0,0,0,0,0,0,0,0.000091591867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loadings,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
borrowers,0,0,0.000085397096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
associations--all,0,0,0.000085397096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramifications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
multiply,0,0,0,0,0.00034464932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010795639,0
fold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
senators,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031969309,0,0.00021591277,0
ruins,0,0,0.000085397096,0,0,0,0.00022284123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rightly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012919897,0,0,0,0,0,0,0,0,0
methods--and,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small--and,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
consolidate,0,0,0,0,0,0,0,0,0,0,0,0.00023068051,0,0,0,0,0,0,0,0,0,0.00063938619,0,0,0
materialism,0,0,0,0,0.00025848699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surrender,0,0,0,0,0,0.00068665599,0,0,0,0.00075554063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
congratulate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00097160747,0
splendidly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017830079,0,0,0,0,0
fortified,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twofold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028182245,0,0
variable,0,0.000085506627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
american-produced,0,0.000085506627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reopened,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frozen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046082949,0,0,0,0.00010656436,0.000093940817,0,0
strides,0,0.00025651988,0,0,0,0,0,0,0,0,0,0,0,0,0.00022419011,0,0,0,0,0,0,0.00063938619,0,0,0
furtherance,0,0,0,0,0,0,0,0.00018318373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022909507
resemble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
gang,0,0,0.00025619129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
underworld,0,0,0,0,0,0,0.00011142061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hurriedly,0.000099532199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modernized,0,0,0,0,0,0,0,0.00018318373,0,0,0,0,0,0.00059036856,0,0,0,0,0,0,0,0,0,0,0
losing,0,0.00017101325,0,0,0,0,0.00033426184,0,0,0,0,0,0,0,0,0.0015268969,0,0,0,0,0,0,0,0,0
refinancing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046970409,0,0
succeeding,0,0,0,0,0,0,0,0,0,0.0004197448,0,0,0,0,0,0,0,0,0,0,0,0,0.00037576327,0,0
land-use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011209506,0,0,0,0,0,0,0,0,0,0
watersheds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021312873,0,0,0
covered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022316185,0,0,0,0,0,0,0,0,0
inefficient,0,0,0,0,0,0,0,0,0,0,0,0,0.0001805543,0,0,0,0,0,0,0,0,0.00021312873,0,0,0
montevideo,0,0,0,0,0,0,0.00011142061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
preclude,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015009381,0,0,0,0,0,0
debits,0,0,0,0,0,0,0,0.000091591867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barriers,0,0,0,0,0,0,0.0018941504,0.0022897967,0.00034668053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acknowledging,0,0,0,0,0,0,0,0,0,0,0,0.00011534025,0,0,0,0,0,0,0,0.00017830079,0,0,0,0,0
nation--finland--has,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
installments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
shocked,0,0,0,0,0,0,0,0.0002747756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
notorious,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unethical,0,0,0,0,0,0,0.00033426184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
category--a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011209506,0,0,0,0,0,0,0,0,0,0
letter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019432149,0
laws--practices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
ethical,0,0,0,0,0,0,0,0,0.0005200208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stringent,0,0,0,0,0,0,0,0,0,0,0.00038639876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evaded,0,0,0,0,0,0,0,0,0,0,0.000064399794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reckless,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007846654,0,0,0,0,0,0,0,0,0,0
speculators,0,0,0,0,0,0,0,0.0002747756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011454754
people's,0.0015925152,0,0,0,0,0,0,0.00073273493,0,0,0.00012879959,0,0,0,0,0,0,0.00046082949,0,0,0.0016221374,0,0,0,0
injured,0,0,0,0,0,0,0.00033426184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
category,0,0,0,0,0.00025848699,0,0,0,0,0,0.00045079856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banditry,0,0.000085506627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coldblooded,0,0.000085506627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shooting,0,0.00025651988,0,0,0,0.00022888533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kidnapping,0,0,0,0,0,0,0,0,0,0,0.000064399794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010795639,0
aroused,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011209506,0,0,0,0,0,0,0,0,0.00064773831,0
twenty-first,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
inherent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00095907928,0,0,0
eternal,0,0,0,0,0.00025848699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026745119,0,0,0,0,0
peacefully,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016867673,0,0,0,0.00023041475,0,0,0,0,0,0,0
dislocation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032099294,0,0,0,0,0,0,0,0
self-help,0,0,0,0,0,0,0,0,0,0,0,0.00023068051,0,0.00033735346,0,0,0,0,0,0,0,0,0,0,0
essence,0,0,0,0,0.00025848699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000089150397,0,0,0,0,0
tradition--not,0,0,0.000085397096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
integrated,0,0,0,0,0.00060313631,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0.00046082949,0,0,0,0,0,0,0
viewed,0,0,0,0,0.00017232466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011454754
genuinely,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016867673,0,0,0,0,0,0,0,0,0,0,0
self-destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0,0,0,0,0,0,0,0
communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002530151,0,0,0,0.00092165899,0,0,0,0,0,0,0
stagnant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038167939,0,0,0,0
ruthless,0,0.00051303976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fires,0.000099532199,0,0,0,0,0,0,0,0,0.00075554063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kindled,0,0,0.000085397096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reconstruct,0.000099532199,0.000085506627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
weeds,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plowed,0,0,0.000085397096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
furrow,0,0,0,0,0,0,0,0.000091591867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
planted,0,0,0,0,0.00025848699,0,0,0.00018318373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sprouting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
appreciate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032386916,0
politeness,0.000099532199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shared,0.0002985966,0,0,0,0.0018955713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053978193,0
incessant,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016867673,0,0,0,0,0,0,0,0,0,0,0
contacts,0,0,0,0,0.00034464932,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tie,0,0,0.00042698548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
declares,0,0,0.00034158839,0,0,0,0,0,0,0,0,0,0,0,0.00011209506,0,0,0,0,0,0,0,0,0,0
greet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032386916,0
framework,0,0,0.000085397096,0,0,0.0011444266,0.0016713092,0,0,0,0,0.00057670127,0,0,0,0,0,0,0,0,0,0,0,0,0
measurable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023490721,0,0,0,0,0,0,0,0,0
distance,0,0.00017101325,0,0,0,0,0,0,0,0,0,0,0.00045138575,0,0,0,0,0,0,0,0,0,0,0,0
dispel,0,0,0,0,0,0,0,0,0,0,0.000064399794,0,0,0,0.00011209506,0,0,0,0,0,0,0,0,0,0
slows,0,0,0,0,0,0,0,0,0,0,0.00012879959,0,0,0,0,0,0,0,0,0,0,0,0.00018788163,0,0
onward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
unprepared,0,0,0,0,0,0,0,0,0,0,0,0,0.0003611086,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
goal,0,0,0,0,0.0030156815,0,0,0.0065946144,0.0047668573,0,0,0,0,0,0,0,0.0019259576,0,0,0,0,0,0,0,0
tested,0,0,0.00085397096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010795639,0
essentials,0,0,0,0,0.00043081165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
outlines,0,0,0,0,0,0,0,0,0,0,0,0,0.0001805543,0,0,0,0,0,0,0,0,0,0,0,0
disintegration,0,0,0,0,0,0,0,0,0,0.00033579584,0,0,0,0,0,0.00023490721,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0.00025848699,0,0,0,0.00017334027,0.00033579584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
texture,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0,0,0,0
narrowly,0,0,0,0,0.00008616233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
convalescing,0,0,0,0,0.00008616233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
illness,0,0,0,0,0,0,0,0,0.0007800312,0,0,0,0,0,0,0.0012919897,0,0,0,0,0,0,0,0,0
reckon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010795639,0
changes--the,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010795639,0
advent,0,0,0,0,0.00017232466,0,0,0,0,0.00016789792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
factors--have,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0,0,0,0
pace,0,0,0,0,0,0,0,0.0002747756,0,0,0.00012879959,0,0,0.00033735346,0,0,0.00064198588,0,0,0,0,0,0,0,0
frustrated,0,0,0,0,0.00043081165,0,0,0,0,0.000083948959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sight,0,0.000085506627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098065436,0,0,0,0,0
strip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044838023,0,0,0,0,0,0,0,0,0,0
